file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,Unnamed: 0,common_name,scientific_name,confidence,_source_csv
20240201_073300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073300T.WAV,20240201_073300T.WAV:3.000-6.000,3.0,6.0,present,Passer domesticus,0.5766237378120422,,,29,House Sparrow,Passer domesticus,0.5766237378120422,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073300T.WAV,20240201_073300T.WAV:6.000-9.000,6.0,9.0,present,Passer domesticus,0.7908438444137573,,,30,House Sparrow,Passer domesticus,0.7908438444137573,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073300T.WAV,20240201_073300T.WAV:9.000-12.000,9.0,12.0,present,Passer domesticus,0.7140870094299316,,,31,House Sparrow,Passer domesticus,0.7140870094299316,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073300T.WAV,20240201_073300T.WAV:12.000-15.000,12.0,15.0,present,Passer domesticus,0.58051598072052,,,32,House Sparrow,Passer domesticus,0.58051598072052,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073400T.WAV,20240201_073400T.WAV:30.000-33.000,30.0,33.0,present,Regulus regulus,0.7756414413452148,,,40,Goldcrest,Regulus regulus,0.7756414413452148,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073400T.WAV,20240201_073400T.WAV:36.000-39.000,36.0,39.0,present,Turdus iliacus,0.6386312246322632,,,41,Redwing,Turdus iliacus,0.6386312246322632,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073400T.WAV,20240201_073400T.WAV:39.000-42.000,39.0,42.0,present,Turdus iliacus,0.5001919269561768,,,42,Redwing,Turdus iliacus,0.5001919269561768,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073400T.WAV,20240201_073400T.WAV:48.000-51.000,48.0,51.0,present,Regulus regulus,0.8030511140823364,,,43,Goldcrest,Regulus regulus,0.8030511140823364,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073500T.WAV,20240201_073500T.WAV:9.000-12.000,9.0,12.0,present,Sturnus vulgaris,0.6507163047790527,,,45,European Starling,Sturnus vulgaris,0.6507163047790527,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073500T.WAV,20240201_073500T.WAV:51.000-54.000,51.0,54.0,present,Turdus iliacus,0.8589291572570801,,,50,Redwing,Turdus iliacus,0.8589291572570801,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073600T.WAV,20240201_073600T.WAV:0.000-3.000,0.0,3.0,present,Regulus regulus,0.6295310258865356,,,51,Goldcrest,Regulus regulus,0.6295310258865356,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073600T.WAV,20240201_073600T.WAV:3.000-6.000,3.0,6.0,present,Regulus regulus,0.5127021074295044,,,52,Goldcrest,Regulus regulus,0.5127021074295044,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073600T.WAV,20240201_073600T.WAV:18.000-21.000,18.0,21.0,present,Sturnus vulgaris,0.7997129559516907,,,53,European Starling,Sturnus vulgaris,0.7997129559516907,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073600T.WAV,20240201_073600T.WAV:21.000-24.000,21.0,24.0,present,Regulus regulus,0.5233572125434875,,,54,Goldcrest,Regulus regulus,0.5233572125434875,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073600T.WAV,20240201_073600T.WAV:42.000-45.000,42.0,45.0,present,Cyanistes caeruleus,0.9884645342826844,,,59,Eurasian Blue Tit,Cyanistes caeruleus,0.9884645342826844,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073600T.WAV,20240201_073600T.WAV:45.000-48.000,45.0,48.0,present,Cyanistes caeruleus,0.9401565790176392,,,60,Eurasian Blue Tit,Cyanistes caeruleus,0.9401565790176392,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073600T.WAV,20240201_073600T.WAV:48.000-51.000,48.0,51.0,present,Cyanistes caeruleus,0.7957897186279297,,,61,Eurasian Blue Tit,Cyanistes caeruleus,0.7957897186279297,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073600T.WAV,20240201_073600T.WAV:51.000-54.000,51.0,54.0,present,Cyanistes caeruleus,0.6165362596511841,,,62,Eurasian Blue Tit,Cyanistes caeruleus,0.6165362596511841,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:0.000-3.000,0.0,3.0,present,Cyanistes caeruleus,0.8610275387763977,,,64,Eurasian Blue Tit,Cyanistes caeruleus,0.8610275387763977,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:6.000-9.000,6.0,9.0,present,Cyanistes caeruleus,0.9115062952041626,,,67,Eurasian Blue Tit,Cyanistes caeruleus,0.9115062952041626,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:9.000-12.000,9.0,12.0,present,Cyanistes caeruleus,0.764018177986145,,,68,Eurasian Blue Tit,Cyanistes caeruleus,0.764018177986145,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:12.000-15.000,12.0,15.0,present,Cyanistes caeruleus,0.9312798976898192,,,69,Eurasian Blue Tit,Cyanistes caeruleus,0.9312798976898192,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:15.000-18.000,15.0,18.0,present,Cyanistes caeruleus,0.6456988453865051,,,70,Eurasian Blue Tit,Cyanistes caeruleus,0.6456988453865051,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:24.000-27.000,24.0,27.0,present,Cyanistes caeruleus,0.8369354009628296,,,71,Eurasian Blue Tit,Cyanistes caeruleus,0.8369354009628296,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:30.000-33.000,30.0,33.0,present,Cyanistes caeruleus,0.975943386554718,,,73,Eurasian Blue Tit,Cyanistes caeruleus,0.975943386554718,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:39.000-42.000,39.0,42.0,present,Cyanistes caeruleus,0.6381095051765442,,,76,Eurasian Blue Tit,Cyanistes caeruleus,0.6381095051765442,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073700T.WAV,20240201_073700T.WAV:42.000-45.000,42.0,45.0,present,Cyanistes caeruleus,0.8586216568946838,,,77,Eurasian Blue Tit,Cyanistes caeruleus,0.8586216568946838,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:9.000-12.000,9.0,12.0,present,Cyanistes caeruleus,0.8845573663711548,,,81,Eurasian Blue Tit,Cyanistes caeruleus,0.8845573663711548,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:12.000-15.000,12.0,15.0,present,Cyanistes caeruleus,0.5183321237564087,,,82,Eurasian Blue Tit,Cyanistes caeruleus,0.5183321237564087,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:15.000-18.000,15.0,18.0,present,Cyanistes caeruleus,0.8380720019340515,,,83,Eurasian Blue Tit,Cyanistes caeruleus,0.8380720019340515,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:18.000-21.000,18.0,21.0,present,Cyanistes caeruleus,0.9482219815254213,,,84,Eurasian Blue Tit,Cyanistes caeruleus,0.9482219815254213,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:21.000-24.000,21.0,24.0,present,Cyanistes caeruleus,0.5012000203132629,,,86,Eurasian Blue Tit,Cyanistes caeruleus,0.5012000203132629,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:24.000-27.000,24.0,27.0,present,Cyanistes caeruleus,0.6992242932319641,,,88,Eurasian Blue Tit,Cyanistes caeruleus,0.6992242932319641,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:27.000-30.000,27.0,30.0,present,Cyanistes caeruleus,0.8520610928535461,,,89,Eurasian Blue Tit,Cyanistes caeruleus,0.8520610928535461,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:39.000-42.000,39.0,42.0,present,Cyanistes caeruleus,0.6345652937889099,,,93,Eurasian Blue Tit,Cyanistes caeruleus,0.6345652937889099,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:42.000-45.000,42.0,45.0,present,Cyanistes caeruleus,0.5418491959571838,,,94,Eurasian Blue Tit,Cyanistes caeruleus,0.5418491959571838,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:45.000-48.000,45.0,48.0,present,Cyanistes caeruleus,0.7945817112922668,,,95,Eurasian Blue Tit,Cyanistes caeruleus,0.7945817112922668,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:48.000-51.000,48.0,51.0,present,Cyanistes caeruleus,0.923063099384308,,,96,Eurasian Blue Tit,Cyanistes caeruleus,0.923063099384308,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073800T.WAV,20240201_073800T.WAV:51.000-54.000,51.0,54.0,present,Cyanistes caeruleus,0.960465967655182,,,97,Eurasian Blue Tit,Cyanistes caeruleus,0.960465967655182,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073900T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073900T.WAV,20240201_073900T.WAV:21.000-24.000,21.0,24.0,present,Aegithalos caudatus,0.5354746580123901,,,104,Long-tailed Tit,Aegithalos caudatus,0.5354746580123901,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073900T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073900T.WAV,20240201_073900T.WAV:30.000-33.000,30.0,33.0,present,Regulus regulus,0.5449267625808716,,,106,Goldcrest,Regulus regulus,0.5449267625808716,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073900T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073900T.WAV,20240201_073900T.WAV:33.000-36.000,33.0,36.0,present,Regulus regulus,0.6304255723953247,,,107,Goldcrest,Regulus regulus,0.6304255723953247,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_073900T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_073900T.WAV,20240201_073900T.WAV:42.000-45.000,42.0,45.0,present,Cyanistes caeruleus,0.5461869835853577,,,110,Eurasian Blue Tit,Cyanistes caeruleus,0.5461869835853577,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074000T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074000T.WAV,20240201_074000T.WAV:27.000-30.000,27.0,30.0,present,Regulus regulus,0.5094441771507263,,,115,Goldcrest,Regulus regulus,0.5094441771507263,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074100T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074100T.WAV,20240201_074100T.WAV:45.000-48.000,45.0,48.0,present,Corvus monedula,0.6737527847290039,,,123,Eurasian Jackdaw,Corvus monedula,0.6737527847290039,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074300T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074300T.WAV,20240201_074300T.WAV:12.000-15.000,12.0,15.0,present,Sturnus vulgaris,0.6246159076690674,,,129,European Starling,Sturnus vulgaris,0.6246159076690674,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074400T.WAV,20240201_074400T.WAV:3.000-6.000,3.0,6.0,present,Regulus regulus,0.8346847295761108,,,131,Goldcrest,Regulus regulus,0.8346847295761108,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074400T.WAV,20240201_074400T.WAV:6.000-9.000,6.0,9.0,present,Regulus regulus,0.7746767997741699,,,132,Goldcrest,Regulus regulus,0.7746767997741699,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074400T.WAV,20240201_074400T.WAV:24.000-27.000,24.0,27.0,present,Regulus regulus,0.8777627944946289,,,135,Goldcrest,Regulus regulus,0.8777627944946289,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074400T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074400T.WAV,20240201_074400T.WAV:30.000-33.000,30.0,33.0,present,Regulus regulus,0.7086480259895325,,,136,Goldcrest,Regulus regulus,0.7086480259895325,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074500T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074500T.WAV,20240201_074500T.WAV:39.000-42.000,39.0,42.0,present,Carduelis carduelis,0.6086442470550537,,,141,European Goldfinch,Carduelis carduelis,0.6086442470550537,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074600T.WAV,20240201_074600T.WAV:33.000-36.000,33.0,36.0,present,Regulus regulus,0.7849180102348328,,,143,Goldcrest,Regulus regulus,0.7849180102348328,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074600T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074600T.WAV,20240201_074600T.WAV:51.000-54.000,51.0,54.0,present,Turdus iliacus,0.938355267047882,,,144,Redwing,Turdus iliacus,0.938355267047882,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074700T.WAV,20240201_074700T.WAV:12.000-15.000,12.0,15.0,present,Regulus regulus,0.7940859198570251,,,145,Goldcrest,Regulus regulus,0.7940859198570251,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074700T.WAV,20240201_074700T.WAV:21.000-24.000,21.0,24.0,present,Regulus regulus,0.5608158111572266,,,146,Goldcrest,Regulus regulus,0.5608158111572266,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074700T.WAV,20240201_074700T.WAV:27.000-30.000,27.0,30.0,present,Corvus monedula,0.8282241821289062,,,147,Eurasian Jackdaw,Corvus monedula,0.8282241821289062,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074700T.WAV,20240201_074700T.WAV:42.000-45.000,42.0,45.0,present,Passer domesticus,0.565281331539154,,,148,House Sparrow,Passer domesticus,0.565281331539154,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074700T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074700T.WAV,20240201_074700T.WAV:48.000-51.000,48.0,51.0,present,Corvus monedula,0.6878944039344788,,,149,Eurasian Jackdaw,Corvus monedula,0.6878944039344788,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074800T.WAV,20240201_074800T.WAV:0.000-3.000,0.0,3.0,present,Corvus monedula,0.8394875526428223,,,150,Eurasian Jackdaw,Corvus monedula,0.8394875526428223,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
20240201_074800T.WAV,/Users/alastairpickering/Desktop/birdnet/audio/20240201_074800T.WAV,20240201_074800T.WAV:51.000-54.000,51.0,54.0,present,Passer domesticus,0.6013363003730774,,,155,House Sparrow,Passer domesticus,0.6013363003730774,/Users/alastairpickering/Desktop/birdnet/predictions/birdnet_raw_detections_index_final.csv
