filename,path
00084_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00084_pipistrellus_pipistrellus_0_1.0.wav
00249_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00249_eptesicus_serotinus_0_1.0.wav
00160_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00160_myotis_nattereri_0_1.0.wav
00086_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00086_pipistrellus_pipistrellus_0_1.0.wav
00296_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00296_myotis_mystacinus_0_1.0.wav
00070_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00070_pipistrellus_pipistrellus_0_1.0.wav
00198_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00198_myotis_nattereri_0_1.0.wav
00129_rhinolophus_hipposideros_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00129_rhinolophus_hipposideros_0_1.0.wav
00004_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00004_myotis_alcathoe_0_1.0.wav
00049_myotis_brandtii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00049_myotis_brandtii_0_1.0.wav
00166_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00166_myotis_nattereri_0_1.0.wav
00284_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00284_myotis_mystacinus_0_1.0.wav
00175_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00175_myotis_nattereri_0_1.0.wav
00089_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00089_myotis_daubentonii_0_1.0.wav
00217_nyctalus_noctula_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00217_nyctalus_noctula_0_1.0.wav
00096_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00096_myotis_daubentonii_0_1.0.wav
00269_pipistrellus_pygmaeus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00269_pipistrellus_pygmaeus_0_1.0.wav
00200_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00200_myotis_nattereri_0_1.0.wav
00187_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00187_myotis_nattereri_0_1.0.wav
00092_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00092_myotis_daubentonii_0_1.0.wav
00213_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00213_myotis_nattereri_0_1.0.wav
00124_plecotus_austriacus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00124_plecotus_austriacus_0_1.0.wav
00266_pipistrellus_pygmaeus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00266_pipistrellus_pygmaeus_0_1.0.wav
00151_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00151_pipistrellus_nathusii_0_1.0.wav
00192_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00192_myotis_nattereri_0_1.0.wav
00071_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00071_pipistrellus_pipistrellus_0_1.0.wav
00181_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00181_myotis_nattereri_0_1.0.wav
00206_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00206_myotis_nattereri_0_1.0.wav
00275_pipistrellus_pygmaeus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00275_pipistrellus_pygmaeus_0_1.0.wav
00179_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00179_myotis_nattereri_0_1.0.wav
00046_myotis_brandtii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00046_myotis_brandtii_0_1.0.wav
00087_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00087_pipistrellus_pipistrellus_0_1.0.wav
00237_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00237_eptesicus_serotinus_0_1.0.wav
00281_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00281_myotis_mystacinus_0_1.0.wav
00075_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00075_pipistrellus_pipistrellus_0_1.0.wav
00247_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00247_eptesicus_serotinus_0_1.0.wav
00083_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00083_pipistrellus_pipistrellus_0_1.0.wav
00256_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00256_eptesicus_serotinus_0_1.0.wav
00234_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00234_eptesicus_serotinus_0_1.0.wav
00295_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00295_myotis_mystacinus_0_1.0.wav
00287_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00287_myotis_mystacinus_0_1.0.wav
00095_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00095_myotis_daubentonii_0_1.0.wav
00005_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00005_barbastellus_barbastellus_0_1.0.wav
00290_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00290_myotis_mystacinus_0_1.0.wav
00056_plecotus_auritus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00056_plecotus_auritus_0_1.0.wav
00051_myotis_brandtii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00051_myotis_brandtii_0_1.0.wav
00091_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00091_myotis_daubentonii_0_1.0.wav
00082_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00082_pipistrellus_pipistrellus_0_1.0.wav
00147_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00147_pipistrellus_nathusii_0_1.0.wav
00137_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00137_pipistrellus_nathusii_0_1.0.wav
00282_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00282_myotis_mystacinus_0_1.0.wav
00002_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00002_myotis_alcathoe_0_1.0.wav
00047_myotis_brandtii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00047_myotis_brandtii_0_1.0.wav
00174_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00174_myotis_nattereri_0_1.0.wav
00076_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00076_pipistrellus_pipistrellus_0_1.0.wav
00167_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00167_myotis_nattereri_0_1.0.wav
00078_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00078_pipistrellus_pipistrellus_0_1.0.wav
00248_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00248_eptesicus_serotinus_0_1.0.wav
00216_nyctalus_noctula_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00216_nyctalus_noctula_0_1.0.wav
00109_rhinolophus_ferrumequinum_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00109_rhinolophus_ferrumequinum_0_1.0.wav
00107_rhinolophus_ferrumequinum_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00107_rhinolophus_ferrumequinum_0_1.0.wav
00161_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00161_myotis_nattereri_0_1.0.wav
00030_myotis_bechsteinii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00030_myotis_bechsteinii_0_1.0.wav
00041_myotis_bechsteinii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00041_myotis_bechsteinii_0_1.0.wav
00172_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00172_myotis_nattereri_0_1.0.wav
00104_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00104_myotis_daubentonii_0_1.0.wav
00099_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00099_myotis_daubentonii_0_1.0.wav
00006_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00006_barbastellus_barbastellus_0_1.0.wav
00008_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00008_barbastellus_barbastellus_0_1.0.wav
00199_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00199_myotis_nattereri_0_1.0.wav
00007_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00007_barbastellus_barbastellus_0_1.0.wav
00260_pipistrellus_pygmaeus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00260_pipistrellus_pygmaeus_0_1.0.wav
00207_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00207_myotis_nattereri_0_1.0.wav
00009_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00009_barbastellus_barbastellus_0_1.0.wav
00180_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00180_myotis_nattereri_0_1.0.wav
00193_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00193_myotis_nattereri_0_1.0.wav
00048_myotis_brandtii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00048_myotis_brandtii_0_1.0.wav
00034_myotis_bechsteinii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00034_myotis_bechsteinii_0_1.0.wav
00108_rhinolophus_ferrumequinum_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00108_rhinolophus_ferrumequinum_0_1.0.wav
00100_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00100_myotis_daubentonii_0_1.0.wav
00178_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00178_myotis_nattereri_0_1.0.wav
00273_pipistrellus_pygmaeus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00273_pipistrellus_pygmaeus_0_1.0.wav
00212_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00212_myotis_nattereri_0_1.0.wav
00195_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00195_myotis_nattereri_0_1.0.wav
00186_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00186_myotis_nattereri_0_1.0.wav
00201_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00201_myotis_nattereri_0_1.0.wav
00254_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00254_eptesicus_serotinus_0_1.0.wav
00236_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00236_eptesicus_serotinus_0_1.0.wav
00081_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00081_pipistrellus_pipistrellus_0_1.0.wav
00077_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00077_pipistrellus_pipistrellus_0_1.0.wav
00079_pipistrellus_pipistrellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00079_pipistrellus_pipistrellus_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00134_pipistrellus_nathusii_0_1.0.wav
00245_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00245_eptesicus_serotinus_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00159_myotis_nattereri_0_1.0.wav
00093_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00093_myotis_daubentonii_0_1.0.wav
00110_rhinolophus_ferrumequinum_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00110_rhinolophus_ferrumequinum_0_1.0.wav
00123_plecotus_austriacus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00123_plecotus_austriacus_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00044_myotis_brandtii_0_1.0.wav
00011_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00011_barbastellus_barbastellus_0_1.0.wav
00024_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00024_barbastellus_barbastellus_0_1.0.wav
00243_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00243_eptesicus_serotinus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00117_plecotus_austriacus_0_1.0.wav
00278_pipistrellus_pygmaeus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00278_pipistrellus_pygmaeus_0_1.0.wav
00252_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00252_eptesicus_serotinus_0_1.0.wav
00291_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00291_myotis_mystacinus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00055_plecotus_auritus_0_1.0.wav
00140_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00140_pipistrellus_nathusii_0_1.0.wav
00286_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00286_myotis_mystacinus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00088_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00088_myotis_daubentonii_0_1.0.wav
00294_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00294_myotis_mystacinus_0_1.0.wav
00153_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00153_pipistrellus_nathusii_0_1.0.wav
00222_nyctalus_noctula_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00222_nyctalus_noctula_0_1.0.wav
00111_rhinolophus_ferrumequinum_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00111_rhinolophus_ferrumequinum_0_1.0.wav
00097_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00097_myotis_daubentonii_0_1.0.wav
00102_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00102_myotis_daubentonii_0_1.0.wav
00113_rhinolophus_ferrumequinum_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00113_rhinolophus_ferrumequinum_0_1.0.wav
00268_pipistrellus_pygmaeus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00268_pipistrellus_pygmaeus_0_1.0.wav
00211_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00211_myotis_nattereri_0_1.0.wav
00012_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00012_barbastellus_barbastellus_0_1.0.wav
00202_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00202_myotis_nattereri_0_1.0.wav
00029_myotis_bechsteinii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00029_myotis_bechsteinii_0_1.0.wav
00185_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00185_myotis_nattereri_0_1.0.wav
00183_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00183_myotis_nattereri_0_1.0.wav
00204_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00204_myotis_nattereri_0_1.0.wav
00062_plecotus_auritus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00062_plecotus_auritus_0_1.0.wav
00219_nyctalus_noctula_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00219_nyctalus_noctula_0_1.0.wav
00118_plecotus_austriacus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00118_plecotus_austriacus_0_1.0.wav
00190_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00190_myotis_nattereri_0_1.0.wav
00250_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00250_eptesicus_serotinus_0_1.0.wav
00232_eptesicus_serotinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00232_eptesicus_serotinus_0_1.0.wav
00143_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00143_pipistrellus_nathusii_0_1.0.wav
00189_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00189_myotis_nattereri_0_1.0.wav
00162_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00162_myotis_nattereri_0_1.0.wav
00171_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00171_myotis_nattereri_0_1.0.wav
00026_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00026_barbastellus_barbastellus_0_1.0.wav
00013_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00013_barbastellus_barbastellus_0_1.0.wav
00121_plecotus_austriacus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00121_plecotus_austriacus_0_1.0.wav
00150_pipistrellus_nathusii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00150_pipistrellus_nathusii_0_1.0.wav
00208_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00208_myotis_nattereri_0_1.0.wav
00001_myotis_alcathoe_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00001_myotis_alcathoe_0_1.0.wav
00177_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00177_myotis_nattereri_0_1.0.wav
00106_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00106_myotis_daubentonii_0_1.0.wav
00112_rhinolophus_ferrumequinum_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00112_rhinolophus_ferrumequinum_0_1.0.wav
00164_myotis_nattereri_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00164_myotis_nattereri_0_1.0.wav
00032_myotis_bechsteinii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00032_myotis_bechsteinii_0_1.0.wav
00122_plecotus_austriacus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00122_plecotus_austriacus_0_1.0.wav
00019_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00019_barbastellus_barbastellus_0_1.0.wav
00017_barbastellus_barbastellus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00017_barbastellus_barbastellus_0_1.0.wav
00288_myotis_mystacinus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00288_myotis_mystacinus_0_1.0.wav
00101_myotis_daubentonii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00101_myotis_daubentonii_0_1.0.wav
00035_myotis_bechsteinii_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00035_myotis_bechsteinii_0_1.0.wav
00052_plecotus_auritus_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00052_plecotus_auritus_0_1.0.wav
00128_rhinolophus_hipposideros_0_1.0.wav,/Users/alastairpickering/Desktop/Alastair/PhD/bct_1_sec/audio/00128_rhinolophus_hipposideros_0_1.0.wav
